"","strand.first","stop_pos","n","mean_qwidth","min_mapq","mean_mapq","file_name"
"1580","-",2258566,122366,27.7526110194008,0,29.620335714169,"T0-1_ASV.bam"
"1581","-",2259947,1287,27.7668997668998,0,29.2152292152292,"T0-1_ASV.bam"
"1582","-",2502794,2,25,3,3,"T0-1_ASV.bam"
"1583","-",2658566,215,28.3441860465116,0,32.906976744186,"T0-1_ASV.bam"
"1584","-",3204897,5,25,0,17.6,"T0-1_ASV.bam"
"1585","-",3344883,1,27,42,42,"T0-1_ASV.bam"
"1586","-",3699636,5890,27.8271646859083,0,28.8925297113752,"T0-1_ASV.bam"
"1587","-",4397591,1286,27.9860031104199,0,26.1874027993779,"T0-1_ASV.bam"
"1588","-",4399101,578,27.7024221453287,0,27.3996539792388,"T0-1_ASV.bam"
"1589","-",4399102,417176,27.7420704930293,0,28.5852637735632,"T0-1_ASV.bam"
"1590","-",5157951,558,27.6236559139785,0,29.0609318996416,"T0-1_ASV.bam"
"1591","-",5730620,9,28.4444444444444,3,33.8888888888889,"T0-1_ASV.bam"
"1592","-",6486419,2,26,3,22.5,"T0-1_ASV.bam"
"1593","+",421002,2,26,42,42,"T0-1_LAA.bam"
"1594","+",647194,2,25.5,42,42,"T0-1_LAA.bam"
"1595","+",649127,2,26,23,23,"T0-1_LAA.bam"
"1596","+",1054723,7789,27.889973038901,0,27.949159070484,"T0-1_LAA.bam"
"1597","+",1826398,2,27,3,22.5,"T0-1_LAA.bam"
"1598","+",1855452,161,27.9565217391304,0,32.0621118012422,"T0-1_LAA.bam"
"1599","+",2233277,9662,27.7680604429725,0,28.520906644587,"T0-1_LAA.bam"
"1600","+",2607844,148,29.0135135135135,0,31.9797297297297,"T0-1_LAA.bam"
"1601","+",3913660,17,26.1764705882353,0,32.7647058823529,"T0-1_LAA.bam"
"1602","+",3913661,1,31,42,42,"T0-1_LAA.bam"
"1603","+",5174422,828,27.8864734299517,0,30.6594202898551,"T0-1_LAA.bam"
"1604","+",5599358,4,26,3,9.25,"T0-1_LAA.bam"
"1605","+",5599359,24,28.75,3,22.8333333333333,"T0-1_LAA.bam"
"1606","+",5599360,5,27.6,0,15.4,"T0-1_LAA.bam"
"1607","+",5599372,4123,27.7986902740723,0,30.3662381760854,"T0-1_LAA.bam"
"1608","+",5621133,291,28.0309278350515,0,10.5085910652921,"T0-1_LAA.bam"
"1609","+",5813466,54,27.6851851851852,0,26.5925925925926,"T0-1_LAA.bam"
"1610","+",5813467,87,26.1954022988506,0,31.5747126436782,"T0-1_LAA.bam"
"1611","+",5870749,3,31,0,0,"T0-1_LAA.bam"
"1612","+",6535075,2,26.5,3,21.5,"T0-1_LAA.bam"
"1613","+",6535076,308,27.8116883116883,0,32.5941558441558,"T0-1_LAA.bam"
"1614","-",6692,155,27.6258064516129,0,26.1806451612903,"T0-1_LAA.bam"
"1615","-",436270,171,27.5672514619883,0,24.7894736842105,"T0-1_LAA.bam"
"1616","-",474318,1,31,3,3,"T0-1_LAA.bam"
"1617","-",624374,1,27,0,0,"T0-1_LAA.bam"
"1618","-",750273,24751,27.7707567371015,0,30.2094056805786,"T0-1_LAA.bam"
"1619","-",754538,23,28.0869565217391,0,26.1304347826087,"T0-1_LAA.bam"
"1620","-",1241370,1222,27.550736497545,0,28.5450081833061,"T0-1_LAA.bam"
"1621","-",1431067,9,26.7777777777778,3,25.2222222222222,"T0-1_LAA.bam"
"1622","-",1483950,2,31,3,22.5,"T0-1_LAA.bam"
"1623","-",1564101,2,26,3,22.5,"T0-1_LAA.bam"
"1624","-",2068799,385331,27.7804952106111,0,29.5791929535905,"T0-1_LAA.bam"
"1625","-",2199254,170,27.1117647058824,0,26.8529411764706,"T0-1_LAA.bam"
"1626","-",2258565,2322,27.6619293712317,0,31.4569336778639,"T0-1_LAA.bam"
"1627","-",2258566,26,27,0,30.6538461538462,"T0-1_LAA.bam"
"1628","-",4397591,190,28.1526315789474,0,31.4210526315789,"T0-1_LAA.bam"
"1629","-",4399102,78,28.2820512820513,0,23.4487179487179,"T0-1_LAA.bam"
"1630","-",5157951,499,27.7955911823647,0,25.5831663326653,"T0-1_LAA.bam"
"1631","-",6142601,4,27,42,42,"T0-1_LAA.bam"
"1632","+",647194,3,26,3,4.66666666666667,"T0-1_LVA.bam"
"1633","+",647195,1,27,42,42,"T0-1_LVA.bam"
"1634","+",649127,1,31,42,42,"T0-1_LVA.bam"
"1635","+",1054723,4650,27.8494623655914,0,26.8464516129032,"T0-1_LVA.bam"
"1636","+",2233277,22398,27.7845789802661,0,29.8897669434771,"T0-1_LVA.bam"
"1637","+",2330468,4,26.5,42,42,"T0-1_LVA.bam"
"1638","+",3660471,5,27,42,42,"T0-1_LVA.bam"
"1639","+",3913660,144,27.9652777777778,0,34.2569444444444,"T0-1_LVA.bam"
"1640","+",3913661,3711,27.5559148477499,0,30.5419024521692,"T0-1_LVA.bam"
"1641","+",5174422,634,27.2239747634069,0,21.7665615141956,"T0-1_LVA.bam"
"1642","+",5599358,6242,27.6778276193528,0,29.7137135533483,"T0-1_LVA.bam"
"1643","+",5599359,145,27.4137931034483,0,16.2206896551724,"T0-1_LVA.bam"
"1644","+",5599360,2,28.5,0,20,"T0-1_LVA.bam"
"1645","+",5599372,1,31,42,42,"T0-1_LVA.bam"
"1646","+",5621133,384,28.1614583333333,0,32.5442708333333,"T0-1_LVA.bam"
"1647","+",5768821,2,26,24,32,"T0-1_LVA.bam"
"1648","+",5805541,1,26,42,42,"T0-1_LVA.bam"
"1649","+",5813466,69,27.4057971014493,0,30.0869565217391,"T0-1_LVA.bam"
"1650","+",6171081,1,31,42,42,"T0-1_LVA.bam"
"1651","+",6535075,1,26,3,3,"T0-1_LVA.bam"
"1652","-",6692,141,27.5673758865248,0,29.5815602836879,"T0-1_LVA.bam"
"1653","-",436270,194,27.9896907216495,0,26.4484536082474,"T0-1_LVA.bam"
"1654","-",624372,64,28.5625,0,1.734375,"T0-1_LVA.bam"
"1655","-",750273,3,27.6666666666667,42,42,"T0-1_LVA.bam"
"1656","-",754538,23,29.2608695652174,0,26,"T0-1_LVA.bam"
"1657","-",1241370,1269,27.5933806146572,0,27.9322301024429,"T0-1_LVA.bam"
"1658","-",1431066,5,27.2,0,10.6,"T0-1_LVA.bam"
"1659","-",1431067,9,27.8888888888889,3,31.7777777777778,"T0-1_LVA.bam"
"1660","-",1483950,1,25,42,42,"T0-1_LVA.bam"
"1661","-",1866228,1,25,3,3,"T0-1_LVA.bam"
"1662","-",2068799,386551,27.7722034091232,0,29.7925474258248,"T0-1_LVA.bam"
"1663","-",2199254,57,27,0,31.1228070175439,"T0-1_LVA.bam"
"1664","-",2258566,16,26.4375,3,28.3125,"T0-1_LVA.bam"
"1665","-",3699635,1,26,42,42,"T0-1_LVA.bam"
"1666","-",3699636,1,31,42,42,"T0-1_LVA.bam"
"1667","-",4397591,516,27.8934108527132,0,20.9031007751938,"T0-1_LVA.bam"
"1668","-",4399101,1787,27.6692781197538,0,27.4101846670397,"T0-1_LVA.bam"
"1669","-",4399102,334,27.6497005988024,0,29.5449101796407,"T0-1_LVA.bam"
"1670","-",5157951,586,27.9232081911263,0,28.9505119453925,"T0-1_LVA.bam"
"1671","-",6257355,1,25,3,3,"T0-1_LVA.bam"
"1672","+",8012,4,147,42,42,"T0-1_stop.bam"
"1673","+",85820,1,147,42,42,"T0-1_stop.bam"
"1674","+",461080,697,24.8206599713056,0,27.2166427546628,"T0-1_stop.bam"
"1675","+",620453,2,22,0,1.5,"T0-1_stop.bam"
"1676","+",647194,111065,24.6642506640256,0,27.624427137262,"T0-1_stop.bam"
"1677","+",647195,4,24.25,3,14,"T0-1_stop.bam"
"1678","+",649127,4535,24.606835722161,0,27.8242557883131,"T0-1_stop.bam"
"1679","+",988579,2,23,0,0,"T0-1_stop.bam"
"1680","+",1054723,212,24.0990566037736,0,31.438679245283,"T0-1_stop.bam"
"1681","+",1494727,1,147,42,42,"T0-1_stop.bam"
"1682","+",2233277,3114,24.5163776493256,0,27.7402055234425,"T0-1_stop.bam"
"1683","+",2607843,38,23.6052631578947,3,30.9736842105263,"T0-1_stop.bam"
"1684","+",3043580,1,147,42,42,"T0-1_stop.bam"
"1685","+",3072224,2,147,42,42,"T0-1_stop.bam"
"1686","+",3216971,1,147,42,42,"T0-1_stop.bam"
"1687","+",3278779,3,147,42,42,"T0-1_stop.bam"
"1688","+",3913660,70194,24.6743311394136,0,27.6004359346953,"T0-1_stop.bam"
"1689","+",3913661,4,23.75,3,12.75,"T0-1_stop.bam"
"1690","+",3930257,1,28,42,42,"T0-1_stop.bam"
"1691","+",3991852,153,24.2418300653595,0,35.359477124183,"T0-1_stop.bam"
"1692","+",4615579,127,24.9055118110236,0,34.2992125984252,"T0-1_stop.bam"
"1693","+",4779321,1,147,42,42,"T0-1_stop.bam"
"1694","+",4982080,1,147,42,42,"T0-1_stop.bam"
"1695","+",5025401,1,147,42,42,"T0-1_stop.bam"
"1696","+",5154241,2,147,42,42,"T0-1_stop.bam"
"1697","+",5474780,8,25,8,37.75,"T0-1_stop.bam"
"1698","+",5599359,183770,24.6733090275888,0,27.9032268596615,"T0-1_stop.bam"
"1699","+",5599360,2,23,24,33,"T0-1_stop.bam"
"1700","+",5599372,2,23,42,42,"T0-1_stop.bam"
"1701","+",5813466,475258,24.6610283256673,0,27.1600267644101,"T0-1_stop.bam"
"1702","+",5813467,2,24,42,42,"T0-1_stop.bam"
"1703","+",5927034,1,147,42,42,"T0-1_stop.bam"
"1704","+",6150177,43,24.1627906976744,0,32.046511627907,"T0-1_stop.bam"
"1705","+",6171081,100316,24.678804976275,0,28.296782168348,"T0-1_stop.bam"
"1706","+",6171082,1,28,23,23,"T0-1_stop.bam"
"1707","+",6389665,1,28,42,42,"T0-1_stop.bam"
"1708","+",6535075,15534,24.6537916827604,0,29.8810995236256,"T0-1_stop.bam"
"1709","-",6691,814,24.9226044226044,0,26.5712530712531,"T0-1_stop.bam"
"1710","-",6692,784674,24.6455139331748,0,27.3238682561166,"T0-1_stop.bam"
"1711","-",263284,5,147,24,34.8,"T0-1_stop.bam"
"1712","-",342205,2,147,24,33,"T0-1_stop.bam"
"1713","-",407972,1,28,3,3,"T0-1_stop.bam"
"1714","-",433861,1,147,42,42,"T0-1_stop.bam"
"1715","-",436270,953733,24.6519403229206,0,27.1476136402956,"T0-1_stop.bam"
"1716","-",624374,4027,24.5291780481748,0,27.689843555997,"T0-1_stop.bam"
"1717","-",750273,5,24.6,3,34.2,"T0-1_stop.bam"
"1718","-",754538,193310,24.6753763385236,0,27.8213749935337,"T0-1_stop.bam"
"1719","-",1115261,2,23,42,42,"T0-1_stop.bam"
"1720","-",1241370,2,27,8,8,"T0-1_stop.bam"
"1721","-",1417102,60,24.4166666666667,0,29.1333333333333,"T0-1_stop.bam"
"1722","-",1431067,11359,24.7383572497579,0,28.0945505766353,"T0-1_stop.bam"
"1723","-",1483950,17367,24.6920020728969,0,27.3126043645995,"T0-1_stop.bam"
"1724","-",1489749,4,24,42,42,"T0-1_stop.bam"
"1725","-",2068799,65,24.4307692307692,0,30.8615384615385,"T0-1_stop.bam"
"1726","-",2199254,1257,24.7104216388226,0,30.4598249801114,"T0-1_stop.bam"
"1727","-",2219641,10,23.5,0,2.4,"T0-1_stop.bam"
"1728","-",2258565,187,24.4438502673797,0,26.8128342245989,"T0-1_stop.bam"
"1729","-",2258566,142269,24.6605796062389,0,28.366854339315,"T0-1_stop.bam"
"1730","-",2259947,158,24.8987341772152,0,23.9493670886076,"T0-1_stop.bam"
"1731","-",2430002,1,28,8,8,"T0-1_stop.bam"
"1732","-",3155291,3,28,42,42,"T0-1_stop.bam"
"1733","-",3237741,1,147,42,42,"T0-1_stop.bam"
"1734","-",3627336,4,147,42,42,"T0-1_stop.bam"
"1735","-",3691458,2,147,23,23.5,"T0-1_stop.bam"
"1736","-",3699636,2692,24.6396731054978,0,23.6225854383358,"T0-1_stop.bam"
"1737","-",3905298,6,23,3,35.5,"T0-1_stop.bam"
"1738","-",4397591,209,24.0956937799043,0,32.4210526315789,"T0-1_stop.bam"
"1739","-",4399102,349870,24.6442764455369,0,27.5569411495698,"T0-1_stop.bam"
"1740","-",4707038,4,27,0,30,"T0-1_stop.bam"
"1741","-",5157951,56,25.1964285714286,8,23.625,"T0-1_stop.bam"
"1742","-",5236202,2,147,42,42,"T0-1_stop.bam"
"1743","-",5423307,1,147,42,42,"T0-1_stop.bam"
"1744","-",5719628,5653,24.679462232443,0,24.5446665487352,"T0-1_stop.bam"
"1745","-",5816655,5,147,24,27.6,"T0-1_stop.bam"
"1746","-",6225693,7,145,23,34.1428571428571,"T0-1_stop.bam"
"1747","+",209954,1,26,42,42,"T0-2_ASV.bam"
"1748","+",421002,306,27.9967320261438,0,15.3954248366013,"T0-2_ASV.bam"
"1749","+",647194,5,26,3,27.4,"T0-2_ASV.bam"
"1750","+",649127,813,27.7121771217712,0,25.5645756457565,"T0-2_ASV.bam"
"1751","+",1054723,348,28.0948275862069,0,28.6580459770115,"T0-2_ASV.bam"
"1752","+",2233277,5540,27.8564981949458,0,27.8972924187726,"T0-2_ASV.bam"
"1753","+",2607843,985,27.8852791878173,0,26.9685279187817,"T0-2_ASV.bam"
"1754","+",3660471,529,27.6899810964083,0,26.9810964083176,"T0-2_ASV.bam"
"1755","+",3913660,47033,27.887483256437,0,24.8406225416197,"T0-2_ASV.bam"
"1756","+",5174422,709,27.7771509167842,0,29,"T0-2_ASV.bam"
"1757","+",5383308,2,28.5,0,20,"T0-2_ASV.bam"
"1758","+",5599358,96,28.3541666666667,0,28.3541666666667,"T0-2_ASV.bam"
"1759","+",5599359,113021,27.8796506843861,0,24.6516842002814,"T0-2_ASV.bam"
"1760","+",5599360,65,28.3538461538462,0,24.6307692307692,"T0-2_ASV.bam"
"1761","+",5621133,494,27.8016194331984,0,27.6113360323887,"T0-2_ASV.bam"
"1762","+",5813466,126291,27.7927009842348,0,24.0534559073885,"T0-2_ASV.bam"
"1763","+",5843615,365,27.813698630137,0,19.0027397260274,"T0-2_ASV.bam"
"1764","+",6171081,3,27,8,19.3333333333333,"T0-2_ASV.bam"
"1765","+",6535075,9372,27.7739009816475,0,26.0036278275715,"T0-2_ASV.bam"
"1766","+",6535076,34,30.2352941176471,0,29.1176470588235,"T0-2_ASV.bam"
"1767","-",6689,69,27.536231884058,3,29.9130434782609,"T0-2_ASV.bam"
"1768","-",6691,9,28.2222222222222,8,34.1111111111111,"T0-2_ASV.bam"
"1769","-",6692,336713,27.8449451016147,0,24.1961284536089,"T0-2_ASV.bam"
"1770","-",407972,3,27,42,42,"T0-2_ASV.bam"
"1771","-",436266,1980,27.9015151515152,0,23.239898989899,"T0-2_ASV.bam"
"1772","-",436269,1,31,40,40,"T0-2_ASV.bam"
"1773","-",436270,473439,27.8428012901345,0,25.2149400450744,"T0-2_ASV.bam"
"1774","-",624374,752,27.8218085106383,0,24.218085106383,"T0-2_ASV.bam"
"1775","-",754538,69730,27.8226301448444,0,24.7021654954826,"T0-2_ASV.bam"
"1776","-",1241370,402,27.7985074626866,0,26.3681592039801,"T0-2_ASV.bam"
"1777","-",1417102,196,28.1734693877551,0,29.1836734693878,"T0-2_ASV.bam"
"1778","-",1431067,21899,27.8250148408603,0,25.04493355861,"T0-2_ASV.bam"
"1779","-",1483950,17899,27.7425554500251,0,23.2689535728253,"T0-2_ASV.bam"
"1780","-",1748816,1,27,42,42,"T0-2_ASV.bam"
"1781","-",2017516,928,27.8415948275862,0,24.1681034482759,"T0-2_ASV.bam"
"1782","-",2068799,147,27.8027210884354,0,30.0204081632653,"T0-2_ASV.bam"
"1783","-",2199254,6003,27.8265867066467,0,23.1902382142262,"T0-2_ASV.bam"
"1784","-",2258566,64703,27.8272413952985,0,25.6216713289956,"T0-2_ASV.bam"
"1785","-",2259947,845,27.6177514792899,0,26.3810650887574,"T0-2_ASV.bam"
"1786","-",2658566,48,28.1041666666667,0,19.4375,"T0-2_ASV.bam"
"1787","-",3699636,2988,27.7560240963855,0,26.1104417670683,"T0-2_ASV.bam"
"1788","-",4397591,1098,27.8515482695811,0,26.0300546448087,"T0-2_ASV.bam"
"1789","-",4399101,219,27.337899543379,0,22.7534246575342,"T0-2_ASV.bam"
"1790","-",4399102,253589,27.8401389650182,0,23.0083244935703,"T0-2_ASV.bam"
"1791","-",5157951,99,28,0,24.6868686868687,"T0-2_ASV.bam"
"1792","-",5773937,1,27,3,3,"T0-2_ASV.bam"
"1793","+",647194,6,31,3,35.5,"T0-2_LAA.bam"
"1794","+",647195,110,26.7818181818182,3,31.9727272727273,"T0-2_LAA.bam"
"1795","+",1054723,5176,27.9126738794436,0,24.9260046367852,"T0-2_LAA.bam"
"1796","+",1481119,5,28,3,11.8,"T0-2_LAA.bam"
"1797","+",2233277,4085,27.8330477356181,0,26.5177478580171,"T0-2_LAA.bam"
"1798","+",2607844,95,27.6,0,25.8947368421053,"T0-2_LAA.bam"
"1799","+",3913660,6,27.6666666666667,0,17.5,"T0-2_LAA.bam"
"1800","+",4580856,1,26,42,42,"T0-2_LAA.bam"
"1801","+",5174422,444,27.6846846846847,0,23.6936936936937,"T0-2_LAA.bam"
"1802","+",5599358,1,27,42,42,"T0-2_LAA.bam"
"1803","+",5599359,20,27.95,0,21.2,"T0-2_LAA.bam"
"1804","+",5599372,2270,27.8374449339207,0,25.7713656387665,"T0-2_LAA.bam"
"1805","+",5621133,86,28.0116279069767,0,23.5348837209302,"T0-2_LAA.bam"
"1806","+",5813466,35,27.0285714285714,0,24.1714285714286,"T0-2_LAA.bam"
"1807","+",5813467,37,28.2162162162162,0,26,"T0-2_LAA.bam"
"1808","+",6535075,1,27,8,8,"T0-2_LAA.bam"
"1809","+",6535076,350,28.3542857142857,0,28.0228571428571,"T0-2_LAA.bam"
"1810","-",6692,79,28.2405063291139,0,23.8101265822785,"T0-2_LAA.bam"
"1811","-",436270,113,27.7787610619469,0,23.3185840707965,"T0-2_LAA.bam"
"1812","-",750273,13514,27.807902915495,0,25.2071185437324,"T0-2_LAA.bam"
"1813","-",754538,13,26.4615384615385,3,23.3076923076923,"T0-2_LAA.bam"
"1814","-",1241370,680,28.1294117647059,0,26.6926470588235,"T0-2_LAA.bam"
"1815","-",1431067,2,29,3,22.5,"T0-2_LAA.bam"
"1816","-",2068799,237795,27.8112071321937,0,25.6137555457432,"T0-2_LAA.bam"
"1817","-",2199254,3,31,8,13.3333333333333,"T0-2_LAA.bam"
"1818","-",2258565,1438,27.7656467315716,0,22.6550764951321,"T0-2_LAA.bam"
"1819","-",2258566,10,27.1,0,20.1,"T0-2_LAA.bam"
"1820","-",3699636,30,29.0666666666667,3,24.1333333333333,"T0-2_LAA.bam"
"1821","-",4397591,40,27.725,0,25.85,"T0-2_LAA.bam"
"1822","-",4399102,104,28.3365384615385,0,21.5480769230769,"T0-2_LAA.bam"
"1823","-",5157951,89,28.4494382022472,3,30.9887640449438,"T0-2_LAA.bam"
"1824","-",6017869,3,31,3,3,"T0-2_LAA.bam"
"1825","-",6517470,6,31,8,8,"T0-2_LAA.bam"
"1826","+",647194,6,27.5,3,16.8333333333333,"T0-2_LVA.bam"
"1827","+",647195,128,27.453125,0,28.1328125,"T0-2_LVA.bam"
"1828","+",656139,37,26.6216216216216,0,13.7027027027027,"T0-2_LVA.bam"
"1829","+",1054723,3201,27.8591065292096,0,25.5935645110903,"T0-2_LVA.bam"
"1830","+",2233277,12616,27.8413126188966,0,26.6857165504122,"T0-2_LVA.bam"
"1831","+",3913660,16,26.8125,0,18.8125,"T0-2_LVA.bam"
"1832","+",3913661,1410,27.6787234042553,0,25.0418439716312,"T0-2_LVA.bam"
"1833","+",5174422,165,27.3393939393939,0,28.8363636363636,"T0-2_LVA.bam"
"1834","+",5174424,174,27.7701149425287,0,21.9310344827586,"T0-2_LVA.bam"
"1835","+",5599358,2225,27.9806741573034,0,23.8049438202247,"T0-2_LVA.bam"
"1836","+",5599359,223,27.6367713004484,0,21.5605381165919,"T0-2_LVA.bam"
"1837","+",5621133,149,27.6979865771812,0,22.1275167785235,"T0-2_LVA.bam"
"1838","+",5813466,23,27.8695652173913,0,33.2173913043478,"T0-2_LVA.bam"
"1839","+",6171081,3,31,0,21.3333333333333,"T0-2_LVA.bam"
"1840","+",6535075,5,27,3,25.2,"T0-2_LVA.bam"
"1841","-",6692,88,27.3636363636364,0,26.5340909090909,"T0-2_LVA.bam"
"1842","-",436210,2,27,3,5.5,"T0-2_LVA.bam"
"1843","-",436270,57,27.8771929824561,0,28.0877192982456,"T0-2_LVA.bam"
"1844","-",750273,2,29,42,42,"T0-2_LVA.bam"
"1845","-",754538,20,26.75,3,29.55,"T0-2_LVA.bam"
"1846","-",1241366,32,27.4375,3,18.5625,"T0-2_LVA.bam"
"1847","-",1241370,968,27.6590909090909,0,25.379132231405,"T0-2_LVA.bam"
"1848","-",1431066,1,31,42,42,"T0-2_LVA.bam"
"1849","-",1431067,2,26.5,0,12,"T0-2_LVA.bam"
"1850","-",1483950,3,26,3,4.66666666666667,"T0-2_LVA.bam"
"1851","-",2017516,1,25,3,3,"T0-2_LVA.bam"
"1852","-",2068799,234140,27.824604937217,0,25.9658494917571,"T0-2_LVA.bam"
"1853","-",2199254,35,28.1714285714286,0,22.9714285714286,"T0-2_LVA.bam"
"1854","-",2258565,1,27,42,42,"T0-2_LVA.bam"
"1855","-",2258566,18,26.5555555555556,0,17.7777777777778,"T0-2_LVA.bam"
"1856","-",4397591,2,25.5,40,41,"T0-2_LVA.bam"
"1857","-",4399101,1008,27.9275793650794,0,24.8065476190476,"T0-2_LVA.bam"
"1858","-",4399102,96,27.9479166666667,0,24.9166666666667,"T0-2_LVA.bam"
"1859","-",5157951,361,28.0443213296399,0,26.7839335180055,"T0-2_LVA.bam"
"1860","+",461080,487,24.3696098562628,0,25.4435318275154,"T0-2_stop.bam"
"1861","+",647194,69828,24.6877613564759,0,23.1298333046915,"T0-2_stop.bam"
"1862","+",649127,3292,24.5911300121507,0,22.2521263669502,"T0-2_stop.bam"
"1863","+",1054723,283,24.660777385159,0,19.1519434628975,"T0-2_stop.bam"
"1864","+",1529619,44,24.2045454545455,0,15.0227272727273,"T0-2_stop.bam"
"1865","+",1850245,1,144,42,42,"T0-2_stop.bam"
"1866","+",2233277,1835,24.6103542234332,0,23.3841961852861,"T0-2_stop.bam"
"1867","+",2607843,198,24.8333333333333,0,25.1262626262626,"T0-2_stop.bam"
"1868","+",3125133,1,147,42,42,"T0-2_stop.bam"
"1869","+",3660471,1,24,0,0,"T0-2_stop.bam"
"1870","+",3913660,43221,24.6614145901298,0,23.0292219060179,"T0-2_stop.bam"
"1871","+",4367898,1,147,23,23,"T0-2_stop.bam"
"1872","+",4980856,1,147,24,24,"T0-2_stop.bam"
"1873","+",4982080,1,147,42,42,"T0-2_stop.bam"
"1874","+",5025401,7,147,23,26.4285714285714,"T0-2_stop.bam"
"1875","+",5599359,121730,24.6876940770558,0,23.2499137435308,"T0-2_stop.bam"
"1876","+",5599360,2,28,8,8,"T0-2_stop.bam"
"1877","+",5813466,309656,24.6861678766115,0,23.0204484976878,"T0-2_stop.bam"
"1878","+",5813467,1,23,3,3,"T0-2_stop.bam"
"1879","+",5831959,2,147,40,41,"T0-2_stop.bam"
"1880","+",5875221,64,23.125,0,22.75,"T0-2_stop.bam"
"1881","+",6171081,59134,24.653380457943,0,22.3562586667569,"T0-2_stop.bam"
"1882","+",6535075,10580,24.6489603024575,0,23.837145557656,"T0-2_stop.bam"
"1883","-",6691,740,24.5459459459459,0,24.4689189189189,"T0-2_stop.bam"
"1884","-",6692,470122,24.6852497862257,0,22.6626684137309,"T0-2_stop.bam"
"1885","-",263284,1,147,24,24,"T0-2_stop.bam"
"1886","-",407972,1,22,0,0,"T0-2_stop.bam"
"1887","-",433861,1,147,42,42,"T0-2_stop.bam"
"1888","-",436269,1,23,23,23,"T0-2_stop.bam"
"1889","-",436270,566161,24.6741015364887,0,23.2767534323276,"T0-2_stop.bam"
"1890","-",624374,1849,24.6284478096268,0,21.4040021633315,"T0-2_stop.bam"
"1891","-",750273,1,28,8,8,"T0-2_stop.bam"
"1892","-",754538,122694,24.6926255562619,0,22.9179829494515,"T0-2_stop.bam"
"1893","-",1089686,3,147,42,42,"T0-2_stop.bam"
"1894","-",1244489,1,146,24,24,"T0-2_stop.bam"
"1895","-",1417102,147,24.7959183673469,0,19.9251700680272,"T0-2_stop.bam"
"1896","-",1431067,6207,24.6275173191558,0,23.4308039310456,"T0-2_stop.bam"
"1897","-",1483950,8610,24.7183507549361,0,20.6117305458769,"T0-2_stop.bam"
"1898","-",2017516,230,24.604347826087,0,23.8913043478261,"T0-2_stop.bam"
"1899","-",2068799,41,24.8048780487805,0,30.8536585365854,"T0-2_stop.bam"
"1900","-",2199234,94,24.8510638297872,0,24.2872340425532,"T0-2_stop.bam"
"1901","-",2199254,460,24.5434782608696,0,16.245652173913,"T0-2_stop.bam"
"1902","-",2258565,105,25.0952380952381,0,21.5904761904762,"T0-2_stop.bam"
"1903","-",2258566,81682,24.6709556573052,0,24.2301486251561,"T0-2_stop.bam"
"1904","-",2259947,88,25.1136363636364,3,10.1022727272727,"T0-2_stop.bam"
"1905","-",2751485,3,147,42,42,"T0-2_stop.bam"
"1906","-",3691458,2,147,42,42,"T0-2_stop.bam"
"1907","-",3699636,1282,24.5897035881435,0,24.6794071762871,"T0-2_stop.bam"
"1908","-",3699637,1,23,42,42,"T0-2_stop.bam"
"1909","-",4399102,218111,24.6716121607805,0,21.3535218306275,"T0-2_stop.bam"
"1910","-",5150957,80,24.7125,0,27.075,"T0-2_stop.bam"
"1911","-",5719628,3522,24.6198182850653,0,21.4664963089154,"T0-2_stop.bam"
"1912","-",6381027,1,147,42,42,"T0-2_stop.bam"
"1913","+",421002,695,27.5467625899281,0,27.3410071942446,"T0-3_ASV.bam"
"1914","+",647194,8,26.375,3,32.25,"T0-3_ASV.bam"
"1915","+",647195,69,28.2898550724638,0,33.9275362318841,"T0-3_ASV.bam"
"1916","+",649127,1395,27.8308243727599,0,28.678853046595,"T0-3_ASV.bam"
"1917","+",997822,23,27.5217391304348,3,7.78260869565217,"T0-3_ASV.bam"
"1918","+",1054723,697,28.0243902439024,0,30.3113342898135,"T0-3_ASV.bam"
"1919","+",2233277,4609,27.9051855066175,0,28.1707528748102,"T0-3_ASV.bam"
"1920","+",2329484,1,27,0,0,"T0-3_ASV.bam"
"1921","+",2607843,1211,27.7126341866226,0,28.6151940545004,"T0-3_ASV.bam"
"1922","+",3164950,1,31,42,42,"T0-3_ASV.bam"
"1923","+",3660471,1036,27.7799227799228,0,31.3301158301158,"T0-3_ASV.bam"
"1924","+",3913660,55954,27.8597598026951,0,27.4350716660114,"T0-3_ASV.bam"
"1925","+",4149154,55,27.5818181818182,23,23,"T0-3_ASV.bam"
"1926","+",5174422,791,27.6649810366625,0,30.0455120101138,"T0-3_ASV.bam"
"1927","+",5599358,145,27.9448275862069,0,29.2551724137931,"T0-3_ASV.bam"
"1928","+",5599359,136504,27.8516600246147,0,27.9621622809588,"T0-3_ASV.bam"
"1929","+",5599360,102,27.6078431372549,0,33.5882352941176,"T0-3_ASV.bam"
"1930","+",5621133,174,27.3965517241379,0,31.8505747126437,"T0-3_ASV.bam"
"1931","+",5813466,148806,27.7806674462051,0,27.3400064513528,"T0-3_ASV.bam"
"1932","+",5843615,185,28.1351351351351,0,31.3675675675676,"T0-3_ASV.bam"
"1933","+",6003718,1,26,42,42,"T0-3_ASV.bam"
"1934","+",6171081,2,28,3,22.5,"T0-3_ASV.bam"
"1935","+",6535075,11996,27.8286928976325,0,27.8424474824942,"T0-3_ASV.bam"
